"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Estonia","EST","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.584","1.415","3.875","6.458","7.227","10.385","10.553","11.15","10.443","12.925","15.023","13.037","11.314","12.142","11.627","9.153","6.234","5.383","5.758","16.677","19.274","13.059","10.911","9.089","7.859","6.496","7.566","6.344","5.561","4.123","7.131","6.785","6.066","6.121",
"Ethiopia","ETH","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","3","","","","","2.721","","","","","","1.812","","","","","","","","1.651","","","","","","","","2.933","","",
"European Union","EUU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43885615551409","7.60184020727566","9.34057340871132","10.0051846053418","9.43718573835899","9.5857279214652","9.5110103753833","9.05741934892744","8.87730032540355","8.41855236604196","8.15773794391016","8.6651784307433","8.90931957983096","9.12289025766968","8.81157839756044","7.87731955580413","6.7958298815901","6.65418908130204","9.06135962551775","9.73311195993881","9.71494277839347","10.7054544571223","11.2252404456699","10.6466649942276","9.88282947296053","8.88005535680444","7.87175281736549","6.99149949557704","6.4001107413606","6.78410480745468","6.72799989377061","5.8378542136686","5.7455974291515",
"Fragile and conflict affected situations","FCS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","3.77","2.57","2.83","3.11","2.52","1.48","2.27","4.42","7.08","8.21","6.6","4.77","5.23","5.38","5.54","5.25","5.5","5.98","5.71","4.93","3.15","3.483","7.817","13.333","17.784","17.803","17.784","15.587","14.78","12.882","11.002","10.35","9.86","10.656","10.958","10.156","9.556","8.749","6.538","6.071","8.888","9.094","8.405","8.28","8.823","9.327","9.877","9.037","8.872","7.419","7.176","8.011","8.138","7.048","7.847",
"Fiji","FJI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","4.92","","","","","","","","","","","","","","4.8","","","","","","","","4.1","3.333","","","","","","4.292","","","4.93","","3.697","","","","","","","",
"France","FRA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","1.59","1.7","1.59","1.71","2.86","3","3.45","3.79","4.2","4.23","5.28","5.99","6.086","7.64","8.49","8.685","8.645","8.17","7.306","7.175","7.164","8.091","9.615","11.027","9.979","10.588","11.014","10.355","10.354","8.535","7","7.772","7.587","8.075","8.031","8.081","7.481","6.909","8.907","8.944","8.788","9.725","10.039","10.519","10.794","10.245","9.443","8.982","8.475","8.065","7.972","7.47","7.458",
"Faroe Islands","FRO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84","1.76","1.38","3.39","4","5.06","4.9","2.85","3.36","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.368","","","","","","","","","",
"Gabon","GAB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.09","","","","","","","","","","","","12.5","","","","","14.42","","","","","","","","","","","","","",
"United Kingdom","GBR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","4.5","5","3.5","3.6","5.4","7","7.3","7","6.5","8.3","12.9","13.1","11.991","11.519","11.829","11.948","11.449","9.281","7.606","7.233","9.425","11.573","12.367","11.413","10.082","9.663","8.084","6.875","6.78","6.137","5.182","5.606","5.428","4.936","5.29","5.831","5.659","6.218","8.668","8.787","8.818","8.804","8.268","6.694","5.707","5.043","4.623","4.217","3.834","4.8","5.083","3.91","4.338",
"Georgia","GEO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.27","15.32","11.1","11.63","14.01","11.48","13.4","14.8","15.23","13.93","18.11","22.098","22.473","21.572","20.773","22.108","19.933","18.71","19.947","15.012","13.924","12.792","13.05","","","",
"Ghana","GHA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.458","3.7","","","","","","7.5","9.4","10.181","","","","","","4.619","","","","4.91","","","1.969","","7.045","","3.253","","","","2.843","2.725","",
"Gibraltar","GIB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.709","","","","","","","","","","","","","","","","","4.983","","","","",
"Gambia, The","GMB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.822","","","","","","5.021","","","","","7.18",
"Guinea-Bissau","GNB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.435","2.831","","","3.45","",
"Equatorial Guinea","GNQ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","28.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","3.28","4.79","5.799","5.982","5.644","5.04","5.096","4.904","4.524","4.186","4.636","5.503","6.592","6.511","6.662","6.319","6.706","7.862","8.005","7.406","7.166","6.761","6.228","6.643","6.234","5.549","5.176","5.095","6.889","10.012","15.186","21.783","24.642","23.727","21.741","19.859","17.73","15.299","13.702","13.192","11.287","9.276","8.427",
"Grenada","GRD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.73","","","18.46","","9.98","","10.57","","","","","","","","","","","","","","","","","","","","12.719","8.748","10.96","","","",
"Greenland","GRL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.13","11.86","13.36","10.55","11.98","11.26","9.76","11.86","11.99","10.42","10.01","","","","7.8","9.2","9.6","10.1","10.3","8.9","","","","","","","","",
"Guatemala","GTM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","2.17","2.29","","","","","1.83","","1.55","","","","","","","","","","","","","","2.461","2.75","","1.542","","","","3.305","2.856","2.366","2.67","2.361","1.989","2.115","1.928","2.011","1.82","","1.791","2.151","1.935",
"Guam","GUM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","6.99","7.82","","","","8.4","7.9","9.4","9.34","","","5.67","","","","","","3.938","","","","","","","","","","12.83","","7.6","6.4","7.2","7.1","","8.8","7.3","11.2","11.9","","","","","","","","","","","",
"Guyana","GUY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.47","","","","","10.4","","","","","","","","","","10.29","","","","","","","","","","","","","","","","12.005","12.136","","","","",
"High income","HIC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18617529094482","6.81546441751657","7.39252776962879","7.59570703162622","7.30776395389652","7.39790355332992","7.41946434647112","7.51121431276332","7.37267322892827","6.70140093686664","6.66758013423492","7.06723339189955","7.23883319780201","6.96680618021519","6.5574439514842","6.12086471417753","5.53567746393","5.83860119463871","8.35987180462751","8.43913420716647","8.05679430464764","7.75775393440808","7.70546389838503","7.014916900956","6.53397197763066","5.95057845524635","5.4525194363328","4.92891926089292","4.60586905771033","6.20357684828644","5.37892693015233","4.28428632884081","4.24649912548927",
"Hong Kong SAR, China","HKG","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","9.21","5.4","4.4","1.4","2.04","2.29","1.55","1.83","2.11","1.85","3.49","2.99","1.71","1.35","1.08","1.32","1.94","2","1.97","2.02","3.39","3.12","2.31","4.96","6.7","5.56","5.97","8.35","9.17","7.69","6.54","5.63","4.53","4.05","6.07","5.056","3.988","3.772","3.803","3.567","3.438","3.692","3.382","3.183","3.538","6.88","6.137","5.114","3.487",
"Honduras","HND","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","7.6","","","","","","","","8.6","","","","13.01","12.24","","","4.31","4.28","3.12","","","3.17","4.35","3.32","3.84","3.98","","3.96","3.63","4.65","4.79","4.066","3.128","2.631","2.774","2.74","3.373","3.452","3.009","4.561","5.676","4.414","5.295","4.041","4.62","4.22","8.792","6.919","5.938","4.488",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.12","","","","","9.33","9.35","","","15.023","14.106","13.184","12.524","12.334","11.563","9.813","8.75","7.039","7.917","11.038","13.644","15.894","17.668","16.445","15.547","12.514","10.611","7.645","6.152","7.448","7.255","6.134","5.607",
"Haiti","HTI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","11.2","","","","","","","11.22","","","","","","","","","6.2","","","","","","","","14.9","","","","","11.5","","","","","","","","","","","",
"Hungary","HUN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","9.2","10.969","13.526","12.064","11.311","10.804","9.866","9.594","7.505","7.19","6.319","6.045","6.127","5.811","6.987","7.141","7.131","7.66","10.275","11.611","11.068","11.341","10.211","7.566","6.622","5.121","3.809","3.477","3.356","4.063","3.877","3.72","4.07",
"IBRD only","IBD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.92782213074795","","","","","","","","","","","","4.8525954560037","","","","","","","6.43268948761615","","6.87507451916129","","",
"IDA & IBRD total","IBT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.92808264681656","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34784450074538","","3.44287893115065","2.86182972112582","3.34940730156967","3.75314397982722","","","6.22999997391988","","","","",
"Indonesia","IDN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","1.9","1.37","2.89","","1.37","","2.57","","","2.15","2.61","2.63","2.76","","2.455","2.392","2.585","2.626","3.876","","4.218","4.089","5.043","6.031","5.683","5.304","5.885","5.707","6.244","6.782","6.585","6.95","6.657","5.739","5.128","4.899","4.272","4.379","4.15","4.566","4.573","3.975","4.519","3.747","4.57","4.267","3.658","3.453",
"IDA only","IDX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","4.3","3.4","2.6","3.1","4.7","6.3","8","8.3","8.8","8.4","6.2","3.6","2.3","2.6","4.71","5.4","","","","4.29","","","1","0.8","1.72","0.7","1","1.3","1.8","2.8","1.7","1.8","","","3.77","","3.358","2.59","","3.03","","","","","","","",
"India","IND","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.239","","","","","","2.848","","","","","3.717","","","","","2.88","","3.048","","","","","","7.634","6.653","8.236","6.73","4.908","4.222",
"Not classified","INX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","14.255","15.985","17.327","17.337","17.587","16.975","15.893","13.623","15.34","14.87","15.428","14.464","11.922","11.66","10.22","7.937","5.929","4.353","3.777","4.548","4.817","4.963","4.559","4.541","5.02","7.599","15.075","17.068","17.696","17.679","14.829","12.672","10.734","9.023","7.066","5.784","5.174","5.6","6.352","4.351","4.357",
"Iran, Islamic Rep.","IRN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9","","","","","9.5","","","","","8.5","","","","","","11.2","","9.8","10.311","10.252","9.484","9.266","10.988","12.097","10.718","10.579","8.746","8.907","9.395","10.681","10.327","10.506","9.099","8.466","7.968","7.728","",
"Iraq","IRQ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.858","","","","","7.187","","8.44","","8.49","10.26","","","","14.279","","",
"Iceland","ISL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.262","3.8","4.958","5.136","5.452","3.73","3.636","2.433","1.64","1.323","1.555","3.287","4.022","5.148","2.597","2.636","2.236","3.249","8.561","8.31","7.768","6.307","5.649","4.999","3.914","2.918","2.763","2.847","3.845","5.635","5.744","4.134","3.866",
"Israel","ISR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","2.38","2.4","","2.9","","2.72","2.27","3.87","4.14","4.16","3.77","4.91","5.91","","","","","11.009","11.337","11.966","11.252","8.184","7.327","7.527","8.875","10.391","10.896","11.052","11.648","13.009","13.247","12.406","11.095","10.422","9.011","7.574","9.841","8.94","7.302","6.663","6.104","5.775","5.057","4.596","4.05","3.954","3.626","4.349","4.887","3.802","3.535",
"Italy","ITA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","3.74","3.78","4.56","4.18","3.6","3.78","4.22","4.57","4.7","4.88","4.76","","6.05","5.592","6.351","6.3","7.033","7.456","7.349","7.35","6.385","6.785","6.718","7.602","8.647","9.059","9.274","9.352","9.433","8.835","8.316","7.403","7.021","6.87","6.274","6.168","5.421","4.878","5.495","6.725","7.498","7.519","9.804","11.477","11.861","11.315","10.89","10.339","9.746","9.093","8.404","8.657","7.111","6.777",
"Jamaica","JAM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","11.21","12.93","","13.71","","18.44","13.8","15.62","","","18.68","","","13.17","","9.31","9.51","9.49","10.87","9.59","10.83","9.97","10.42","10.02","10.01","10.168","10.23","9.845","8.083","8.145","7.637","7.013","6.088","4.931","5.898","5.946","6.276","6.672","7.404","6.978","9.899","6.374","5.477","4.242","3.831","5.729","4.231","3.192","2.24",
"Jordan","JOR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","4.8","","","12.4","13.6","","","","","","18.1","","12.1","12","","","","12.3","13.7","14","13.4","","12.8","11.9","10.3","10.1","10.3","10.4","11","10.4","10.6","10.1","10.975","13.32","15.769","17.003","15.444","17.941","18.548","16.437","",
"Japan","JPN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","1.6","1.4","1.2","1.2","1.1","1.1","1.3","1.2","1.2","1.2","1.2","1.3","1.5","1.3","1.4","2","2.2","2.1","2.4","2.2","2","2.3","2.4","2.7","2.7","2.6","2.7","2.8","2.5","2.2","2.026","1.946","2.102","2.439","2.835","3.076","3.358","3.378","4.149","4.821","4.914","5.217","5.571","5.505","4.955","4.608","4.381","3.974","4.107","5.273","5.463","4.841","4.581","4.301","3.755","3.607","3.358","2.959","2.652","2.497","3.03","3.05","2.8","2.8",
"Kazakhstan","KAZ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.88","7.53","7.22","7.03","","","","5.33","5.59","4.93","4.6","4.13","4.57","","","","4.4","","","4.43","","4.26","",
"Kenya","KEN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.695","","","","","","9.809","","","","9.9","","","","","","","2.583","","","4.784","","3.9","","",
"Kyrgyz Republic","KGZ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.22","","7.97","7.41","7.71","","7.34","7.41","5.743","5.319","4.332","4.129","3.532","3.072","3.044","2.676","3.514","4.114","4.373","3.947","3.521","",
"Cambodia","KHM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.739","0.639","","0.052","2.39","1.774","","0.89","7.7","","","1.32","0.79","0.6","0.747","0.679","1.409","0.362","0.689","0.334","0.59","0.109","","0.481","0.136","0.378","","",
"Kiribati","KIR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.25","","","","","27.63","","","","","11.871","","","","8.478","9.899","","","",
"St. Kitts and Nevis","KNA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","8.25","","","","","","","","","","","5.36","","","","","","","","","","5.86","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","5.41","5.29","5.45","5.05","4.98","5.05","4.892","4.599","3.728","4.655","6.197","5.735","5.493","5.213","4.765","4.991","4.919","3.916","3.024","3.064","2.91","2.686","2.763","3.291","2.842","2.316","2.364","2.818","7.828","7.189","4.642","4.194","3.437","3.567","3.663","3.755","3.644","3.45","3.356","3.843","3.669","3.242","2.995","2.956","3.17","3.592","3.732","3.778","3.922","3.87","3.886","3.563","2.722","2.638",
"Kuwait","KWT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.16","","","","","1.69","","","","","","","","","","","","","","","","","2","0.8","1","1.1","1.04","1.41","","","","1.9","1.2","0.94","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37678201100936","5.34912853377013","","6.94084078611424","7.10200715174249","6.57440533948883","7.17397297846632","7.86003805049353","","7.38795309212455","7.82404623852146","7.2489126872024","6.54312069323151","6.44706155583292","5.57056869915963","5.61711505549421","5.25499990543228","6.2392081542065","","5.25534449776065","5.33007344806372","5.21293539383003","5.11367972316688","5.5393904129877","6.67616065519636","6.97940938272786","6.84429094784473","6.92353847444707","9.20891916214515","7.6624186316558","5.70137387015154","5.10209673899023",
"Lao PDR","LAO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","","","","","","","","","","1.35","","","","","0.755","","","","","","","3.743","","","","","1.498","",
"Lebanon","LBN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.34","","","8.6","","5.022","","","","","","","","","","9.913","","","","",
"Liberia","LBR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.244","","","","2.358","","3.792","6.231","","","","","","",
"Libya","LBY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.88","","","","","","","","","","","",
"St. Lucia","LCA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2","12.41","11.82","13.82","17.71","17.97","16","12.64","","17.29","17.16","17.48","15","12.4","10","11.04","14.39","","17.61","17.09","20.66","","","","17.327","17.743","14.115","22.733","18.315","14.318","",
"Latin America & Caribbean","LCN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.53438625123959","5.50686811787058","","7.08623983991835","7.33214808403053","6.65994365419591","7.22684660930487","7.99117153594325","","7.65176866593224","8.30442080882359","7.74009019633777","6.67611236524177","6.72308273892819","5.82502349908608","5.77357936721108","5.40141718235379","6.39577873967154","","5.39938045234022","5.40968095338815","5.20586049996563","5.13449105517828","5.57512625787939","6.56756405814752","6.84224465945672","6.83841226276234","6.91336806499876","9.19876009716723","7.71879106642621","5.78592913269585","5.24302201658303",
"Least developed countries: UN classification","LDC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.75","","","","","","6.65","5.87","6.2","6.6","5.92","6.11","5.55","4.68","4.32","3.63","4.32","3.416","2.656","2.76","2.959","3.041","2.94","2.84","2.786","2.95","3.259","3.923","3.611","3.632","",
"Lower middle income","LMC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16920184999246","","","","","","3.91679646196218","","","","","4.38463720901167","","","","","2.94104285543254","","3.53486408286371","","","","","","6.4291166132559","5.96083664504383","6.97068281714027","6.21444535330519","4.56310355281893","",
"Low & middle income","LMY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.56385289538474","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1","","","","","","","","","","","28.9","","21.46","","","","","","","","","32.54","","","","","","","","","","","15.111","","","","",
"Late-demographic dividend","LTE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.92367131102473","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.31","15.382","14.654","18.212","19.511","13.223","12.551","10.318","8.122","5.946","4.173","6.019","17.083","21.192","17.906","15.196","13.065","12.181","10.097","9.102","8.5","6.891","7.023","9.268","7.608","6.44","7.301",
"Luxembourg","LUX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","2.282","2.051","2.238","1.913","1.765","1.5","1.158","1.187","1.128","1.581","1.871","2.997","2.091","2.482","1.848","1.906","1.778","1.821","1.562","1.934","2.956","3.683","3.504","3.548","3.552","4.317","4.372","3.836","4.01","4.461","5.647","5.87","6.462","6.431","5.544","5.336","5.649","6.602","5.196","4.455","4.966",
