"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Faroe Islands","FRO","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.055","","","","","","","","","",
"Gabon","GAB","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.74","","","","","","","","","","","","","",
"United Kingdom","GBR","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","51.302","53.565","56.894","56.843","59.29","61.704","65.135","64.307","60.387","57.252","54.466","54.058","53.759","54.766","55.563","55.892","55.178","55.78","55.498","55.577","54.227","54.96","53.293","52.669","51.722","51.014","46.87","45.765","44.84","45.003","45.045","46.978","49.012","49.671","49.578","49.749","48.896","47.307","44.668","48.628","47.3",
"Georgia","GEO","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4","23.1","21.465","23.054","23.966","25.761","24.029","25.618","26.75","25.513","31.601","28.35","26.52","26.706","","","",
"Ghana","GHA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.821","","","","","","","","","44.698","","","","","","37.727","","","","39.249","","","51.413","","36.836","","43.471","","","","26.107","36.039","",
"Gibraltar","GIB","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.538","","","","","","","","","","","","","","","","","24.601","","","","",
"Gambia, The","GMB","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.982","","","","","","38.434","","","","","27.623",
"Guinea-Bissau","GNB","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.397","46.136","","","43.41","",
"Equatorial Guinea","GNQ","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","32.864","31.571","30.753","29.486","28.488","28.814","29.838","30.162","29.035","28.356","26.47","26.493","25.593","25.489","24.447","28.113","27.152","27.383","26.031","26.229","24.962","26.507","24.724","23.931","23.723","23.326","22.68","20.012","15.985","12.946","11.786","13.193","12.935","12.912","14.058","13.856","14.481","13.83","13.36","16.077","18.282",
"Grenada","GRD","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.279","37.67","24.87","","","",
"Greenland","GRL","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.156","52.09","","","","","","48.284","49.248","55.176","47.041","48.591","49.264","49.526","49.837","49.917","49.063","","52.882","48.21","57.42",
"Guam","GUM","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3","","41.2","44.6","43.5","36.2","","32.8","","32.5","","","","","","","","","","","","",
"Guyana","GUY","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.932","32.609","","","","",
"High income","HIC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3394293060488","48.686868243537","48.9629990955027","49.5275762589473","49.0185459602125","47.9683120947364","45.7022313126856","44.962939712404","44.348114127039","44.035968275387","43.0725600581008","42.3387744382149","42.0396474568024","42.0565785170383","42.4143383973379","41.7723510639024","41.1733111013507","40.9126234933023","40.9073264857824","40.8690805480629","40.5080437384489","41.5146858658294","41.359191131228","37.8553011469439","37.7630789811799","37.9548406867365","36.8977854631538","37.3208493211963","37.7622564257038","39.0977915102084","39.7234353722255","39.4119749612245","39.87467937611","40.2857534724943","37.266112443106","39.6012623048558","40.8632270494427","41.4316701622684",
"Hong Kong SAR, China","HKG","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3","31.665","33.004","33.525","35.187","34.947","36.022","36.713","36.394","36.541","36.409","30.378","30.397","28.411","27.88",
"Honduras","HND","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.099","46.706","45.654","46.701","47.409","47.616","45.887","44.764","47.916","47.412","48.569","46.653","49.041","51.432","47.901","44.317","48.319","46.68","44.777",
"Heavily indebted poor countries (HIPC)","HPC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.722","24.666","26.915","25.832","25.538","27.395","27.959","27.134","24.245","20.564","17.428","14.929","18.326","19.142","25.593","25.923","25.552","27.683","25.615","25.74","28.686","25.312",
"Haiti","HTI","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.75","","","","","","","","","33.734","","","","","","","","","","","",
"Hungary","HUN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.39","31.498","30.818","31.254","27.358","28.594","33.611","34.909","33.125","30.425","28.633","26.651","23.326","21.827","21.605","21.091","20.226","18.143","18.252","17.978","18.449","20.111","23.503","25.658","28.116","28.965","28.982","28.519","27.217","27.489","27.577","27.386",
"IBRD only","IBD","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2980889883796","","","","","","","","","","","","","","","","","","","29.0642682854782","","28.0787980161619","","",
"IDA & IBRD total","IBT","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6226524622927","","32.2465545967397","","","","","","28.5696907768539","","","","",
"Indonesia","IDN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.93","47.162","47.049","45.603","45.765","","44.075","42.8","41.666","41.363","41.513","40.604","38.816","38.395","38.103","35.13","36.686","39.136","39.725","38.975","38.848","38.166","40.624","39.654","38.665","38.418","38.944","39.73","39.856","41.56","40.109","38.546","38.884","40.144",
"IDA only","IDX","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.47","","","","","","","",
"India","IND","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.44","","","","","","40.727","","","","","42.199","","","","","33.215","","30.89","","","","","","19.744","21.782","21.568","22.552","23.766","26.824",
"Not classified","INX","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","47.545","45.245","43.309","41.606","40.261","39.067","39.75","40.098","37.709","35.574","35.014","35.703","36.432","35.591","38.324","42.956","46.262","48.074","46.78","44.924","45.4","44.829","46.331","48.385","63.019","57.08","45.345","38.703","36.171","34.791","36.551","36.803","37.83","41.984","39.959","40.295","41.199","37.014","43.983","47.167","48.16",
"Iran, Islamic Rep.","IRN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.483","25.22","24.357","22.329","22.198","20.794","19.842","20.387","19.635","18.366","18.437","18.72","19.815","19.654","19.335","17.193","16.829","17.519","",
"Iraq","IRQ","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.012","","","","","25.152","","24.85","","22.52","20.4","","","","17.21","","",
"Iceland","ISL","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.578","54.499","52.368","51.731","61.769","60.12","60.571","67.043","68.693","73.9","75.869","66.843","70.388","69.717","70.486","72.109","74.273","71.741","61.518","61.716","62.526","65.437","69.711","70.534","73.106","77.615","75.797","75.421","71.687","65.548","65.601","71.176","71.678",
"Israel","ISR","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.859","42.773","43.243","47.489","51.37","52.342","52.013","50.205","47.438","47.397","48.083","46.526","42.162","41.387","43.005","45.686","45.713","46.439","47.265","44.933","45.077","44.433","46.127","47.018","47.018","46.972","46.894","47.44","46.358","45.496","41.472","42.233","44.166","45.538",
"Italy","ITA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","34.352","33.167","32.356","32.159","31.749","32.601","33.174","33.279","33.147","30.175","28.698","26.595","25.765","25.229","25.066","25.441","25.541","26.087","26.184","25.698","25.351","27.734","25.683","25.308","24.548","24.226","21.536","20.248","19.206","18.471","16.273","15.558","15.627","16.558","17.083","17.682","18.478","16.825","17.527","19.818","20.393",
"Jamaica","JAM","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.367","27.614","24.357","26.145","23.429","23.529","24.177","22.866","27.563","28.823","28.422","30.309","27.941","29.172","31.737","34.193",
"Jordan","JOR","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4","20.5","19.3","19.4","20.3","18.9","19.3","19.9","20.2","","","17.7","17.2","","","","","18.874","16.129","16.103","14.141","13.393","13.957","",
"Japan","JPN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","54.786","53.974","54.486","54.876","52.96","51.533","48.763","46.437","44.705","43.489","43.008","42.43","41.786","41.869","41.507","42.182","41.597","40.819","40.881","40.379","40.501","41.195","42.178","43.399","44.56","44.764","44.997","44.731","45.019","45.331","44.58","42.857","42.667","41.764","40.834","40.137","39.781","40.656","41.141","41.166","41.194","39.534","38.96","39.084","38.085","39.579","40.253","40.573","42.509","42.538","45.656","47.154","46.281","46.611","46.593","47.83",
"Kazakhstan","KAZ","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.496","","","","","","31.663","","","","","","","","","","","41.768","","","32.811","","31.682","","",
"Kyrgyz Republic","KGZ","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.17","47.212","43.871","46.795","43.74","43.474","42.067","39.907","40.857","37.415","40.848","40.49","38.469","",
"Cambodia","KHM","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.299","63.145","53.31","69.968","64.361","74.387","","76.606","","","","76.021","73.341","75.892","78.237","78.326","60.68","71.343","71.259","71.337","72.12","71.348","","58.684","70.784","66.588","","",
"Kiribati","KIR","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.41","","","","","24.68","","","","","20.849","","","","16.351","21.355","","","",
"St. Kitts and Nevis","KNA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","51.06","","","","","","","","","","","54.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","39.917","38.264","38.17","36.189","33.177","31.988","32.258","32.738","31.518","31.978","32.519","34.557","34.551","33.59","34.497","34.605","33.728","32.19","27.114","27.64","27.942","29.028","30.108","29.493","29.804","28.334","26.096","24.194","22.006","20.935","21.22","21.792","22.612","22.747","24.309","25.345","25.394","25.273","24.527","24.849","23.563","25.319","26.962","25.762",
"Kuwait","KWT","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.78","21.62","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0522927584412","","48.7166608271876","49.6536492995765","47.6516059193026","47.5200401923208","47.4608374949752","48.7306183281616","48.9099803371268","47.5861251163854","46.2520570750223","","45.6179481241378","45.3635099403718","44.3363103966268","43.8955056502924","43.6676841296474","42.0142930585897","41.1070441320404","41.2885969854394","41.6873074377077","36.0972372202022","40.6479350038948","42.7354857068029","43.2052212436114",
"Lao PDR","LAO","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.128","","","","","","","46.514","","","","","53.298","",
"Lebanon","LBN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.94","","","","","","","","","","","","30.057","","","","",
"Liberia","LBR","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.74","","","","54.463","","55.631","20.794","","","","","","",
"Libya","LBY","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.08","","","","","","","","","","","",
"St. Lucia","LCA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","35.2","37.9","37.9","","","","","","","","","","32.684","35.256","34.903","22.054","29.935","39.968","",
"Latin America & Caribbean","LCN","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9503749810204","48.7639445795899","46.9017951005139","46.8387675156425","46.3139294013329","47.4190088032412","47.5858423814362","46.5386069658387","45.2366894046369","","44.4602082306101","44.2480540967701","43.9010068643612","43.4698780874845","43.1847201669424","40.9633190476228","40.5233792227894","40.8628725945774","41.1756493686406","35.3685906421432","39.9807707231523","42.124838812242","42.5992831962224",
"Least developed countries: UN classification","LDC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.89","52.74","52.03","51.05","49.78","49.08","49.68","51.12","51.04","50.2","48.57","51.36","50.81","49.98","49.53","48.24","","","","","","","","",
"Sri Lanka","LKA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.188","28.067","27.62","26.815","25.163","26.667","25.669","26.863","23.597","24.083","21.417","19.404","19.589","",
"Lower middle income","LMC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1364631274001","","33.6668286003561","","","","","","24.9531366212534","26.3267168037719","25.8256949773238","26.8266984823307","30.9399013609065","",
"Low & middle income","LMY","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.41","","","","","29.59","","","","","","26.3","","","","",
"Late-demographic dividend","LTE","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1412537720979","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.999","32.101","26.659","22.578","25.24","23.566","20.556","21.214","23.667","24.788","26.014","20.649","18.274","18.989","21.48","24.615","27.632","28.314","30.233","30.397","32.429","32.895","29.431","31.108","31.974","30.831",
"Luxembourg","LUX","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","56.313","55.245","54.796","54.498","53.299","49.988","50.757","43.302","51.769","49.425","45.714","42.813","38.225","36.919","34.675","33.054","31.663","31.849","32.279","32.286","27.035","23.271","24.885","23.318","22.47","23.836","27.414","22.845","20.597","22.565","22.04","20.752","29.291","23.746","26.019","28.424","28.736","24.854","29.431","27.556","28.98",
"Latvia","LVA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.927","32.351","30.262","28.324","28.259","30.883","28.874","32.249","35.296","38.116","37.011","27.484","25.375","25.844","28.69","30.225","32.478","34.536","32.824","32.991","33.109","31.78","29.65","27.869","30.605","30.627",
"Macao SAR, China","MAC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.47","47.06","","37.58","","","28.74","30.13","32.51","35.18","40.35","42.46","48.57","48.52","48.87","46.93","47.96","46.81","45.52","44.48","","","","","","","",
"St. Martin (French part)","MAF","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","34.22","","","","","","","","","","","","31.427","","","","","","","","","","","","39.34","36.9","35.08","33.2","29.88","28.72","27.26","26.06","25.87","24.05","22.32","","","","","","","",
"Monaco","MCO","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.634","27.858","26.813","23.391","21.347","20.523","28.526","27.393","29.328","32.667","38.885","39.699","40.16","41.519","43.086","45.963","42.671","40.247","35.966","38.05","37.045","38.669","36.557","34.952",
"Madagascar","MDG","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.967","","","","","","","","","","","89.131","","","72.122","","","","","","","58.149","",
"Maldives","MDV","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.231","","","","","51.955","","40.472","","","45.33","","","","",
"Middle East & North Africa","MEA","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.303835388125","24.1290081435507","","21.9822661615523","","21.4525363111849","","21.6595541600359","21.0490288074953","","","","","","",
"Mexico","MEX","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.343","50.461","51.608","50.282","48.201","48.17","49.197","50.31","50.284","48.903","47.155","44.346","43.794","43.107","44.571","44.973","44.886","44.073","42.199","42.487","42.267","42.792","41.97","41.248","40.988","40.843","40.794","40.787","41.649","36.743","41.06","41.375","42.092",
"Marshall Islands","MHL","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.074","","17.752","","",
"Middle income","MIC","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.656","14.241","15.044","15.511","15.709","14.506","14.436","15.461","16.21","15.224","17.286","16.208","17.458","17.363","20.732","19.813","17.898","19.149","18.864",
"Mali","MLI","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.29","","","62.931","54.77","47.946","43.052","47.307","46.741","41.448","46.825","","44.517","",
"Malta","MLT","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.379","52.961","51.101","49.611","45.211","44.971","44.821","46.753","46.553","44.067","44.192","44.983","44.546","46.678","46.713","45.622","46.214","47.31","50.917","50.681","48.044","48.624","51.87","49.819",
